sku,producto,marca,categoria,precio_local_pen,precio_import_usd,label_obsolescencia,rank_obsolescencia,roi_unitario_pct,ganancia_unitaria,score_roi_ponderado,rank_roi,roi_pct_con,roi_pct_agr,gap_pct,gap_usd,gap_pct_real,conviene_local,match_score,in_pareto_front,pareto_roi_pct,pareto_riesgo,pareto_tipo,fuzzy_score_roi,fuzzy_score_pe3c,fuzzy_score_pareto,score_oe9,rank_oe9,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,precio_venta_usd,precio_costo_usd,ganancia_usd,roi_usd_pct
154798944,GeForce RTX 5070 Ti 8GB GDDR7 - Gráfica PCIe 5.0 con DisplayPort y HDMI,GIGABYTE,tarjetas_video,9349.0,1632.5978181818182,VIGENTE,380,66.67,1088.3985454545455,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000605,OPTIMO,0.22223333333333334,0.5,0.5,0.6885303333333334,121,0.000605,0.99907,0.000326,0.000605,VIGENTE,2720.9963636363636,1632.5978181818182,1088.3985454545455,66.67
154977423,"Tarjeta de video GeForce RTX 5060 WINDFORCE MAX OC 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2199.0,388.40492307692307,VIGENTE,379,66.67,258.9366153846154,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000609,OPTIMO,0.22223333333333334,0.5,0.5,0.6885279333333334,122,0.000609,0.998955,0.000437,0.000609,VIGENTE,647.3415384615384,388.40492307692307,258.9366153846154,66.67
153728388,Tarjeta de Video GeForce RTX 5060 TI GAMING OC 8G 8GB GDDR7 PCIe 5.0,GIGABYTE,tarjetas_video,2866.2,502.6310769230769,VIGENTE,378,66.67,335.0873846153846,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00061,OPTIMO,0.22223333333333334,0.5,0.5,0.6885273333333334,123,0.00061,0.999054,0.000336,0.00061,VIGENTE,837.7184615384615,502.6310769230769,335.0873846153846,66.67
154977423,"Tarjeta de video GeForce RTX 5060 WINDFORCE MAX OC 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2199.0,388.40492307692307,VIGENTE,377,66.67,258.9366153846154,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000611,OPTIMO,0.22223333333333334,0.5,0.5,0.6885267333333334,124,0.000611,0.99913,0.000259,0.000611,VIGENTE,647.3415384615384,388.40492307692307,258.9366153846154,66.67
151841758,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2128.6923076923076,379.34563636363634,VIGENTE,376,66.67,252.89709090909093,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000615,OPTIMO,0.22223333333333334,0.5,0.5,0.6885243333333333,125,0.000615,0.998998,0.000387,0.000615,VIGENTE,632.2427272727273,379.34563636363634,252.89709090909093,66.67
v1|178057380388|0,GIGABYTE X870 Gaming WiFi6 Motherboard AM5 ATX DDR5 PCIe 5.0 USB4 – New,,,467.41099999999994,82.5,VIGENTE,373,66.67,55.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000637,OPTIMO,0.22223333333333334,0.5,0.5,0.6885111333333334,126,0.000637,0.998907,0.000456,0.000637,VIGENTE,137.5,82.5,55.0,66.67
v1|397981223784|0,"GIGABYTE X870E AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1274.3300000000002,225.08076923076922,VIGENTE,373,66.67,150.05384615384614,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000637,OPTIMO,0.22223333333333334,0.5,0.5,0.6885111333333334,127,0.000637,0.998794,0.000569,0.000637,VIGENTE,375.13461538461536,225.08076923076922,150.05384615384614,66.67
v1|397981223784|0,"GIGABYTE X870E AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1274.3300000000002,225.08076923076922,VIGENTE,373,66.67,150.05384615384614,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000637,OPTIMO,0.22223333333333334,0.5,0.5,0.6885111333333334,128,0.000637,0.998794,0.000569,0.000637,VIGENTE,375.13461538461536,225.08076923076922,150.05384615384614,66.67
v1|178057380388|0,GIGABYTE X870 Gaming WiFi6 Motherboard AM5 ATX DDR5 PCIe 5.0 USB4 – New,,,467.41099999999994,82.5,VIGENTE,373,66.67,55.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000637,OPTIMO,0.22223333333333334,0.5,0.5,0.6885111333333334,129,0.000637,0.998907,0.000456,0.000637,VIGENTE,137.5,82.5,55.0,66.67
B0GTT2ZXZV,"STROMCRAFT Skyhawk Prebuilt Gaming & Content Creation Desktop PC,Intel Ultra 7 270K Plus,GeForce RTX 5070 Ti 16GB GDDR7,32GB DDR5 6000MHz,2TB PCIe 4.0 NVMe SSD,B860,360mm AIO,850W Gold,Win 11 Home",,CPU,6242.65875,1102.7429999999997,VIGENTE,371,66.67,735.162,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000655,OPTIMO,0.22223333333333334,0.5,0.5,0.6885003333333334,130,0.000655,0.999006,0.000339,0.000655,VIGENTE,1837.9049999999997,1102.7429999999997,735.162,66.67
155685236,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0",Msi,tarjetas_video,2000.0,352.48999999999995,VIGENTE,370,66.67,234.99333333333328,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000662,OPTIMO,0.22223333333333334,0.5,0.5,0.6884961333333334,131,0.000662,0.999,0.000339,0.000662,VIGENTE,587.4833333333332,352.48999999999995,234.99333333333328,66.67
154882518,Tarjeta de Video RTX 5060 8G Gaming Trio OC 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,2799.0,494.682,VIGENTE,369,66.67,329.788,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000663,OPTIMO,0.22223333333333334,0.5,0.5,0.6884955333333334,132,0.000663,0.998864,0.000473,0.000663,VIGENTE,824.47,494.682,329.788,66.67
153492939,Tarjeta de Video GeForce RTX 5060 8G Gaming 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,2372.3333333333335,414.9804,VIGENTE,368,66.67,276.65360000000004,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000669,OPTIMO,0.22223333333333334,0.5,0.5,0.6884919333333334,133,0.000669,0.998858,0.000472,0.000669,VIGENTE,691.634,414.9804,276.65360000000004,66.67
153727776,Tarjeta de Video GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7 PCIe 5.0,GIGABYTE,tarjetas_video,2599.0,459.0553846153845,VIGENTE,367,66.67,306.0369230769231,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000674,OPTIMO,0.22223333333333334,0.5,0.5,0.6884889333333334,134,0.000674,0.998863,0.000463,0.000674,VIGENTE,765.0923076923076,459.0553846153845,306.0369230769231,66.67
v1|177825393127|0,ASUS ROG STRIX X870-A GAMING WIFI AM5 X870 ATX DDR5 PCIe 5.0 Motherboard,,,914.1214285714286,161.36999999999998,VIGENTE,365,66.67,107.58000000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000691,OPTIMO,0.22223333333333334,0.5,0.5,0.6884787333333333,135,0.000691,0.998888,0.000421,0.000691,VIGENTE,268.95,161.36999999999998,107.58000000000001,66.67
v1|177825393127|0,ASUS ROG STRIX X870-A GAMING WIFI AM5 X870 ATX DDR5 PCIe 5.0 Motherboard,,,914.1214285714286,161.36999999999998,VIGENTE,365,66.67,107.58000000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000691,OPTIMO,0.22223333333333334,0.5,0.5,0.6884787333333333,136,0.000691,0.998888,0.000421,0.000691,VIGENTE,268.95,161.36999999999998,107.58000000000001,66.67
152004737,"Tarjeta de video GeForce RTX 5060 8G SHADOW 2X OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2195.0,387.12600000000003,VIGENTE,363,66.67,258.084,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000702,OPTIMO,0.22223333333333334,0.5,0.5,0.6884721333333333,137,0.000702,0.99881,0.000488,0.000702,VIGENTE,645.21,387.12600000000003,258.084,66.67
151841706,"Tarjeta de video GeForce RTX 5060 8G SHADOW 2X OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2540.0,471.1455,VIGENTE,363,66.67,314.09700000000004,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000702,OPTIMO,0.22223333333333334,0.5,0.5,0.6884721333333333,138,0.000702,0.99881,0.000488,0.000702,VIGENTE,785.2425000000001,471.1455,314.09700000000004,66.67
155177007,"Prime RTX 5070 Ti - Tarjeta Gráfica NVIDIA GeForce - PCIe 5.0, GDDR7, HDMI y DisplayP",ASUS,tarjetas_video,7568.090909090909,1328.4999999999998,VIGENTE,362,66.67,885.6666666666667,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000708,OPTIMO,0.22223333333333334,0.5,0.5,0.6884685333333334,139,0.000708,0.99891,0.000382,0.000708,VIGENTE,2214.1666666666665,1328.4999999999998,885.6666666666667,66.67
v1|377218238344|0,(BROKEN) GIGABYTE X870 AORUS ELITE WIFI7 ATX Motherboard AM5 DDR5 PCIe 5.0,,,248.154,43.794,VIGENTE,360,66.67,29.195999999999998,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000716,OPTIMO,0.22223333333333334,0.5,0.5,0.6884637333333333,140,0.000716,0.998726,0.000558,0.000716,VIGENTE,72.99,43.794,29.195999999999998,66.67
v1|377218238344|0,(BROKEN) GIGABYTE X870 AORUS ELITE WIFI7 ATX Motherboard AM5 DDR5 PCIe 5.0,,,248.154,43.794,VIGENTE,360,66.67,29.195999999999998,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000716,OPTIMO,0.22223333333333334,0.5,0.5,0.6884637333333333,141,0.000716,0.998726,0.000558,0.000716,VIGENTE,72.99,43.794,29.195999999999998,66.67
v1|298388390982|0,[READ] MSI MPG X870E Carbon WiFi AM5 ATX Motherboard DDR5 PCIe 5.0 WiFi 7,,,710.46,125.39999999999999,VIGENTE,358,66.67,83.60000000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000725,OPTIMO,0.22223333333333334,0.5,0.5,0.6884583333333334,142,0.000725,0.998708,0.000567,0.000725,VIGENTE,209.0,125.39999999999999,83.60000000000001,66.67
v1|298388390982|0,[READ] MSI MPG X870E Carbon WiFi AM5 ATX Motherboard DDR5 PCIe 5.0 WiFi 7,,,710.46,125.39999999999999,VIGENTE,358,66.67,83.60000000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000725,OPTIMO,0.22223333333333334,0.5,0.5,0.6884583333333334,143,0.000725,0.998708,0.000567,0.000725,VIGENTE,209.0,125.39999999999999,83.60000000000001,66.67
154680085,Tarjeta de Video DUAL RTX-5060 8GB GDDR7 PCIe 5.0 DUAL-RTX5060-O8G,ASUS,tarjetas_video,2449.4615384615386,431.148,VIGENTE,357,66.67,287.432,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000729,OPTIMO,0.22223333333333334,0.5,0.5,0.6884559333333333,144,0.000729,0.998824,0.000447,0.000729,VIGENTE,718.58,431.148,287.432,66.67
B0H5CKMXHJ,"Phantom Gaming PC Desktop Computer, Intel Core Ultra 7 265K, GeForce RTX 5080, 32GB DDR5, 2TB SSD, Tower Fan Black, Windows 11 Home, RGB Lighting, WiFi, Ready to Use",,CPU,13530.607272727271,2437.697,VIGENTE,355,66.67,1625.1313333333333,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00073,OPTIMO,0.22223333333333334,0.5,0.5,0.6884553333333333,145,0.00073,0.998734,0.000535,0.00073,VIGENTE,4062.8283333333334,2437.697,1625.1313333333333,66.67
B0H5CKMXHJ,"Phantom Gaming PC Desktop Computer, Intel Core Ultra 7 265K, GeForce RTX 5080, 32GB DDR5, 2TB SSD, Tower Fan Black, Windows 11 Home, RGB Lighting, WiFi, Ready to Use",,CPU,13530.607272727271,2437.697,VIGENTE,355,66.67,1625.1313333333333,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00073,OPTIMO,0.22223333333333334,0.5,0.5,0.6884553333333333,146,0.00073,0.998734,0.000535,0.00073,VIGENTE,4062.8283333333334,2437.697,1625.1313333333333,66.67
B0DJTGPWDK,"Panorama XL RTX 5060 Ti, Intel 20-Core Ultra 7 265KF Processor, 32GB DDR5 RAM, 1TB Gen4 NVMe SSD, Liquid Cooled Gaming Desktop w/Windows 11 Pro, 3-Year Warranty, RGB Keyboard+Mouse, Internal Wi-Fi 6E",,CPU,5489.563333333333,993.9216923076922,VIGENTE,355,66.67,662.6144615384615,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00073,OPTIMO,0.22223333333333334,0.5,0.5,0.6884553333333333,147,0.00073,0.998729,0.000541,0.00073,VIGENTE,1656.5361538461536,993.9216923076922,662.6144615384615,66.67
155296707,"Tarjeta de video GeForce RTX 5060 8G GAMING OC 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,1966.5666666666666,346.4413846153846,VIGENTE,353,66.67,230.96092307692305,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000744,OPTIMO,0.22223333333333334,0.5,0.5,0.6884469333333334,148,0.000744,0.998728,0.000529,0.000744,VIGENTE,577.4023076923077,346.4413846153846,230.96092307692305,66.67
v1|389188275387|0,"X870 AORUS Elite WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 4X M.2, PCIe 5.0",,,699.8053846153846,123.6,VIGENTE,351,66.67,82.4,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000748,OPTIMO,0.22223333333333334,0.5,0.5,0.6884445333333333,149,0.000748,0.998454,0.000798,0.000748,VIGENTE,206.0,123.6,82.4,66.67
v1|389188275387|0,"X870 AORUS Elite WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 4X M.2, PCIe 5.0",,,699.8053846153846,123.6,VIGENTE,351,66.67,82.4,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000748,OPTIMO,0.22223333333333334,0.5,0.5,0.6884445333333333,150,0.000748,0.998454,0.000798,0.000748,VIGENTE,206.0,123.6,82.4,66.67
v1|136947874250|0,Gigabyte Z790-S LGA 1700 ATX Motherboard DDR4 M.2 High-Speed Support,,,730.376923076923,129.0,EN_RIESGO,349,66.67,86.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000761,OPTIMO,0.22223333333333334,0.5,0.5,0.6884367333333333,151,0.000761,8.6e-05,0.999153,0.000761,EN_RIESGO,215.0,129.0,86.0,66.67
v1|136947874250|0,Gigabyte Z790-S LGA 1700 ATX Motherboard DDR4 M.2 High-Speed Support,,,730.376923076923,129.0,EN_RIESGO,349,66.67,86.0,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000761,OPTIMO,0.22223333333333334,0.5,0.5,0.6884367333333333,152,0.000761,8.6e-05,0.999153,0.000761,EN_RIESGO,215.0,129.0,86.0,66.67
v1|405119028779|0,ASUS ROG Strix G16 2024 Gaming 16” RTX 4060 i7-13650HX 16GB  1TB W11 G614JV-AS74,,,4559.614615384615,805.3126153846155,EN_RIESGO,347,66.67,536.875076923077,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000767,OPTIMO,0.22223333333333334,0.5,0.5,0.6884331333333333,153,0.000767,3.5e-05,0.999197,0.000767,EN_RIESGO,1342.1876923076925,805.3126153846155,536.875076923077,66.67
v1|405119028779|0,ASUS ROG Strix G16 2024 Gaming 16” RTX 4060 i7-13650HX 16GB  1TB W11 G614JV-AS74,,,4559.614615384615,805.3126153846155,EN_RIESGO,347,66.67,536.875076923077,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000767,OPTIMO,0.22223333333333334,0.5,0.5,0.6884331333333333,154,0.000767,3.5e-05,0.999197,0.000767,EN_RIESGO,1342.1876923076925,805.3126153846155,536.875076923077,66.67
v1|127838054301|0,Gigabyte X870 AM5 ATX Ryzen 9000/8000/7000 4 DDR5 256GB PCIe 5.0 M.2 USB4 Wi-...,,,1257.2318181818182,222.01854545454546,VIGENTE,346,66.67,148.01236363636366,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00077,OPTIMO,0.22223333333333334,0.5,0.5,0.6884313333333333,155,0.00077,0.998711,0.00052,0.00077,VIGENTE,370.0309090909091,222.01854545454546,148.01236363636366,66.67
152843263,"Tarjeta de video GeForce RTX 5060 Ti EAGLE MAX OC 8G, 8 GB GDDR7, PCIe 5.0",GIGABYTE,tarjetas_video,3341.5,648.1605,VIGENTE,345,66.67,432.10699999999997,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000777,OPTIMO,0.22223333333333334,0.5,0.5,0.6884271333333334,156,0.000777,0.998675,0.000547,0.000777,VIGENTE,1080.2675,648.1605,432.10699999999997,66.67
152117872,"Tarjeta de video GeForce RTX 5060 Ti EAGLE OC ICE 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2520.3333333333335,444.10140000000007,VIGENTE,344,66.67,296.0676,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000781,OPTIMO,0.22223333333333334,0.5,0.5,0.6884247333333333,157,0.000781,0.998653,0.000566,0.000781,VIGENTE,740.1690000000001,444.10140000000007,296.0676,66.67
152004727,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,1831.0,323.049,VIGENTE,343,66.67,215.36599999999999,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000786,OPTIMO,0.22223333333333334,0.5,0.5,0.6884217333333333,158,0.000786,0.998775,0.000439,0.000786,VIGENTE,538.415,323.049,215.36599999999999,66.67
152004727,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,1831.0,323.049,VIGENTE,342,66.67,215.36599999999999,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000794,OPTIMO,0.22223333333333334,0.5,0.5,0.6884169333333334,159,0.000794,0.998733,0.000473,0.000794,VIGENTE,538.415,323.049,215.36599999999999,66.67
152399249,"Tarjeta de video GeForce RTX 5060 GAMING OC 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2418.0,427.344,VIGENTE,340,66.67,284.896,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000802,OPTIMO,0.22223333333333334,0.5,0.5,0.6884121333333334,160,0.000802,0.998627,0.000571,0.000802,VIGENTE,712.24,427.344,284.896,66.67
154327365,"Tarjeta de video GeForce RTX 5060 GAMING OC 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,2192.0,386.42600000000004,VIGENTE,340,66.67,257.61733333333336,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000802,OPTIMO,0.22223333333333334,0.5,0.5,0.6884121333333334,161,0.000802,0.998627,0.000571,0.000802,VIGENTE,644.0433333333334,386.42600000000004,257.61733333333336,66.67
154677500,Tarjeta de Video DUAL RTX 5050 8GB GDDR6 PCIe 5.0 DUAL-RTX5050-O8G,ASUS,tarjetas_video,1999.0,353.07784615384617,VIGENTE,338,66.67,235.38523076923082,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000803,OPTIMO,0.22223333333333334,0.5,0.5,0.6884115333333334,162,0.000803,0.998883,0.000314,0.000803,VIGENTE,588.463076923077,353.07784615384617,235.38523076923082,66.67
154798948,Tarjeta de video GeForce RTX 5080 WINDFORCE OC SFF 16GB GDDR7 PCIe Gen 5.0,GIGABYTE,tarjetas_video,13565.153846153846,2400.6627272727274,VIGENTE,338,66.67,1600.4418181818182,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000803,OPTIMO,0.22223333333333334,0.5,0.5,0.6884115333333334,163,0.000803,0.998854,0.000344,0.000803,VIGENTE,4001.1045454545456,2400.6627272727274,1600.4418181818182,66.67
v1|397980997045|0,"GIGABYTE X870 AORUS ELITE WIFI7 ICE AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1078.9546153846154,190.566,VIGENTE,336,66.67,127.04400000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000807,OPTIMO,0.22223333333333334,0.5,0.5,0.6884091333333333,164,0.000807,0.998472,0.000721,0.000807,VIGENTE,317.61,190.566,127.04400000000001,66.67
v1|397980997045|0,"GIGABYTE X870 AORUS ELITE WIFI7 ICE AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0",,,1078.9546153846154,190.566,VIGENTE,336,66.67,127.04400000000001,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000807,OPTIMO,0.22223333333333334,0.5,0.5,0.6884091333333333,165,0.000807,0.998472,0.000721,0.000807,VIGENTE,317.61,190.566,127.04400000000001,66.67
B0GTTLKF38,"STROMCRAFT Falcon Intel Core Ultra 7 270K Plus Prebuilt Gaming Desktop,RTX 5070,32GB DDR5 6000MHz RGB,1TB SSD,360mm AIO,B860 Motherboard,850W Gold,Wi-Fi BT Type-C,Win 11 Home for Computer PC Gamers",,CPU,4923.834615384615,890.9052857142858,VIGENTE,335,66.67,593.9368571428572,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000831,OPTIMO,0.22223333333333334,0.5,0.5,0.6883947333333333,166,0.000831,0.998522,0.000647,0.000831,VIGENTE,1484.842142857143,890.9052857142858,593.9368571428572,66.67
152004771,"Tarjeta de video GeForce RTX 5060 8G GAMING OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,2124.777777777778,373.26942857142853,VIGENTE,334,66.67,248.84628571428573,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000835,OPTIMO,0.22223333333333334,0.5,0.5,0.6883923333333334,167,0.000835,0.99856,0.000605,0.000835,VIGENTE,622.1157142857143,373.26942857142853,248.84628571428573,66.67
152004669,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0 Puertos: 3 x DP / 1 x HDMI",Msi,tarjetas_video,1723.0,304.40099999999995,VIGENTE,333,66.67,202.93400000000003,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000838,OPTIMO,0.22223333333333334,0.5,0.5,0.6883905333333333,168,0.000838,0.998591,0.000571,0.000838,VIGENTE,507.335,304.40099999999995,202.93400000000003,66.67
155126856,Tarjeta de Video DUAL GeForce RTX 5060 8GB GDDR7 PCIe 5.0,ASUS,tarjetas_video,2509.133333333333,440.74984615384614,VIGENTE,332,66.67,293.83323076923074,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00084,OPTIMO,0.22223333333333334,0.5,0.5,0.6883893333333334,169,0.00084,0.998678,0.000482,0.00084,VIGENTE,734.5830769230769,440.74984615384614,293.83323076923074,66.67
154680085,Tarjeta de Video DUAL RTX-5060 8GB GDDR7 PCIe 5.0 DUAL-RTX5060-O8G,ASUS,tarjetas_video,2449.4615384615386,431.148,VIGENTE,331,66.67,287.432,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000848,OPTIMO,0.22223333333333334,0.5,0.5,0.6883845333333334,170,0.000848,0.99858,0.000572,0.000848,VIGENTE,718.58,431.148,287.432,66.67
v1|376431146703|0,MSI PRO X870-P WiFi ProSeries Motherboard AM5 DDR5 PCIe 5.0 M.2 Gen5 Wi-Fi 7 ATX,,,436.3507692307693,77.06723076923078,VIGENTE,329,66.67,51.37815384615385,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000857,OPTIMO,0.22223333333333334,0.5,0.5,0.6883791333333333,171,0.000857,0.998475,0.000668,0.000857,VIGENTE,128.44538461538463,77.06723076923078,51.37815384615385,66.67
v1|376431146703|0,MSI PRO X870-P WiFi ProSeries Motherboard AM5 DDR5 PCIe 5.0 M.2 Gen5 Wi-Fi 7 ATX,,,436.3507692307693,77.06723076923078,VIGENTE,329,66.67,51.37815384615385,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000857,OPTIMO,0.22223333333333334,0.5,0.5,0.6883791333333333,172,0.000857,0.998475,0.000668,0.000857,VIGENTE,128.44538461538463,77.06723076923078,51.37815384615385,66.67
155126856,Tarjeta de Video DUAL GeForce RTX 5060 8GB GDDR7 PCIe 5.0,ASUS,tarjetas_video,2509.133333333333,440.74984615384614,VIGENTE,328,66.67,293.83323076923074,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000859,OPTIMO,0.22223333333333334,0.5,0.5,0.6883779333333333,173,0.000859,0.998573,0.000568,0.000859,VIGENTE,734.5830769230769,440.74984615384614,293.83323076923074,66.67
152843188,"Tarjeta de video AORUS GeForce RTX 5070 MASTER 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,5953.7,1102.416,VIGENTE,327,66.67,734.944,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.000862,OPTIMO,0.22223333333333334,0.5,0.5,0.6883761333333334,174,0.000862,0.998581,0.000557,0.000862,VIGENTE,1837.36,1102.416,734.944,66.67
v1|335924204670|0,"GIGABYTE X870E AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0,",,,1040.4576923076925,183.76661538461536,VIGENTE,324,66.67,122.51107692307693,0.6667000000000001,250,53.336000000000006,80.004,0.0,0.0,0.0,1,0.5,0,66.67,0.00087,OPTIMO,0.22223333333333334,0.5,0.5,0.6883713333333333,175,0.00087,0.998304,0.000826,0.00087,VIGENTE,306.2776923076923,183.76661538461536,122.51107692307693,66.67
